Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
612,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Afroedura,hawequensis,"Mouton & Mostert, 1985",,,,,,Hawequa Flat Gecko,,,LR/nt,,2.3,1996,,N
174109,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Afroedura,nivaria,"(Boulenger, 1894)",,,,,Afroedura nivara  |Oedura nivaria  ,"Drakensberg Flat Gecko, Drakensberg Rock Gecko, Mountain Flat Gecko",,,LC,,3.1,2010,unknown,N
176328,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Afronatrix,anoscopus,"(Cope, 1861)",,,,,Natrix anoscopus  |Tropidonotus anoscopus  ,African Brown Water Snake,,,LC,,3.1,2010,stable,N
178513,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Afrotyphlops,blanfordii,"(Boulenger, 1889)",,,,,Typhlops blanfordii  ,Blanford's Blind-snake,,,DD,,3.1,2010,unknown,N
178405,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Afrotyphlops,gierrai,"(Mocquard, 1897)",,,,,Rhinotyphlops gierrai  |Typhlops gierrai  ,"Gierra's Blind Snake, Usambara Spotted Worm Snake",,,EN,B1ab(iii),3.1,2010,unknown,N
22476010,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Afrotyphlops,manni,"(Loveridge, 1941)",,,,,Typhlops manni  ,Mann's Worm Snake,,,DD,,3.1,2013,unknown,N
203791,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,africana,"(Hallowell, 1844)",,,,,Agama agama subspecies africana|Tropidolepis africanus,,,,LC,,3.1,2013,stable,N
170367,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,bocourti,"Rochebrune, 1884",,,,,,Bocourt's Agama,Agame De Bocourt,,DD,,3.1,2010,unknown,N
203792,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,boensis,"Monard, 1940",,,,,Agama agama subspecies boensis,,,,LC,,3.1,2013,unknown,N
170368,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,boueti,"Chabanaud, 1917",,,,,Agama castroviejoi,"Bouet's Agama, Mali Agama",Agame de Bouet,,LC,,3.1,2013,stable,N
203793,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,boulengeri,"Lataste, 1886",,,,,,Boulenger's Agama,,,LC,,3.1,2013,stable,N
170369,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,cornii,"Scortecci, 1928",,,,,,Scortecci's Agama,,,DD,,3.1,2010,unknown,N
203794,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,cristata,"Mocqard, 1905",,,,,,Insular Agama,,,LC,,3.1,2013,unknown,N
170370,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,hispida,"(Linnaeus, 1758)",,,,,Agama brachyura  |Lacerta hispida  |Trapelus hispidus  ,"Common Spiny Agama, Southern Spiny Agama",,,LC,,3.1,2013,unknown,N
197431,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,impalearis,"Boettger, 1874",,,,,Agama bibronii  ,Bibron's Agama,,,LC,,3.1,2013,stable,N
203796,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,insularis,"Chabanaud, 1918",,,,,,Insular Agama,,,LC,,3.1,2013,stable,N
170371,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,mwanzae,"Loveridge, 1923",,,,,Agama agama subspecies mwanzae|Agama lionotus subspecies mwanzae|Agama planiceps subspecies mwanzae,Mwanza Flat-headed Rock Agama,,,LC,,3.1,2010,stable,N
16393603,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,parafricana,"Trape, Mediannikov & Trape, 2011",,,,,,,,,LC,,3.1,2013,unknown,N
170372,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,spinosa,"Gray, 1831",,,,,,Spiny Agama,,,LC,,3.1,2013,unknown,N
203800,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,tassiliensis,"Geniez, Padial & Crochet, 2011",,,,,,,,,LC,,3.1,2013,stable,N
203801,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,weidholzi,"Wettstein, 1932",,,,,,Gambia Agama,,,LC,,3.1,2013,stable,N
178522,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TROGONOPHIDAE,Agamodon,arabicus,"Anderson, 1901",,,,,,Arabian Worm Lizard,,,DD,,3.1,2012,unknown,N
164592,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Agamura,persica,"(DumÈril, 1856)",,,,,Agama cruralis|Gymnodactylus persicus,Persian Spider Gecko,,,LC,,3.1,2010,stable,N
64296,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Agkistrodon,bilineatus,"G¸nther, 1863",,,,,,,,"Cantil, Castellana",NT,,3.1,2007,decreasing,N
64297,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Agkistrodon,contortrix,"(Linnaeus, 1766)",,,,,,Northern Copperhead,,,LC,,3.1,2007,stable,N
64298,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Agkistrodon,piscivorus,"(Lacepede, 1789)",,,,,,Cottonmouth,,,LC,,3.1,2007,stable,N
64299,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Agkistrodon,taylori,"Burger & Robertson, 1951",,,,,,Taylor's Cantil,,,LC,,3.1,2007,unknown,N
172589,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,dispar,"(G¸nther, 1864)",,,,,Dryophis dispar|Tragops dispar,G¸nther's Vine Snake,,,NT,,3.1,2013,unknown,N
192196,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,fasciolata,"(Fischer, 1885)",,,,,,Speckle-headed Vine Snake,,,LC,,3.1,2012,unknown,N
192058,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,fronticincta,"(G¸nther, 1858)",,,,,,River Vine Snake,,,LC,,3.1,2012,stable,N
191914,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,mycterizans,"(Linnaeus, 1758)",,,,,,Malayan Vine Snake,,,LC,,3.1,2012,unknown,N
172654,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,perroteti,"(DumÈril, Bibron & DumÈril, 1854)",,,,,Dryophis perroteti|Dryophis tropidococcyx|Psammophis perroteti,"Perrotet's Vine Snake, Western Ghats Bronzeback",,,EN,B1ab(iii),3.1,2013,unknown,N
176329,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,prasina,"(Boie, 1827)",,,,,Coluber mycterizans  |Coluber nasutus  |Dryinus prasinus  |Dryophis prasinus  |Dryophis prasinus subspecies chinensis|Dryophis xanthozona  |Passerita prasina  |Tragops prasinus  |Tragops xanthozonius  ,"Asian Vine Snake, Boie's Whip Snake, Gunther's Whip Snake, Oriental Whip Snake",,,LC,,3.1,2012,stable,N
172687,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,pulverulenta,"(DumÈril, Bibron & DumÈril, 1854)",,,,,Ahaetulla pulverulenta subspecies indica|Ahaetulla pulverulenta subspecies xanthiscuta|Ahaetulla pulverulentus|Dryinus pulverulentus|Dryophis pulverulentus|Passerita purpurascens,"Brown Vine Snake, Brown-speckled Whipsnake, Thunderbolt Snake",,,LC,,3.1,2013,unknown,N
61428,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Ailuronyx,seychellensis,"(DumÈril & Bibron, 1834)",,,,,,Seychelles Bronze Gecko,,,LC,,3.1,2006,stable,N
61429,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Ailuronyx,tachyscopaeus,"Gerlach & Canning, 1996",,,,,,Dwarf Bronze Gecko,,,NT,,3.1,2006,stable,N
61430,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Ailuronyx,trachygaster,"(DumÈril & Bibron, 1851)",,,,,,Giant Bronze Gecko,,,VU,D2,3.1,2006,stable,N
176770,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,apraefrontalis,"Smith, 1926",,,,,,"Sahul Reef Snake, Short-nosed Sea Snake",,,CR,"A2ac; B2ab(iii,v)",3.1,2010,decreasing,N
176748,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,duboisii,"Bavay, 1869",,,,,Aipysurus australis  |Pelagophis lubricus  ,"Dubois' Sea Snake, Reef Shallows Sea Snake",,,LC,,3.1,2010,decreasing,N
176757,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,eydouxii,"(Gray, 1849)",,,,,Aipysurus margaritophorus  |Thalassophis anguillaeformis  |Thalassophis muraeneformis  |Tomogaster eydouxii  ,"Eydoux' Sea Snake, Marbled Sea Snake, Spine-tailed Sea Snake",Aipysure D'eydoux,,LC,,3.1,2010,unknown,N
176714,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,foliosquama,"Smith, 1926",,,,,,Leaf-scaled Sea Snake,,,CR,"A2ac; B2ab(iii,v)",3.1,2010,decreasing,N
176763,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,fuscus,"(Tschudi, 1837)",,,,,Stephanohydra fusca  ,"Dusky Sea Snake, Timor Reef Snake",Aipywure Brun,,EN,"A2ac; B2ab(iii,v)",3.1,2010,decreasing,N
176704,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,laevis,"LacÈpËde, 1804",,,,,Aipysurus laevis subspecies pooleorum,"Olive-brown Sea Snake, Olive Sea Snake",Aipysure Lisse,,LC,,3.1,2010,decreasing,N
176760,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Aipysurus,tenuis,"Lˆnnberg & Andersson, 1913",,,,,,"Arafura Sea Snake, Brown-lined Sea Snake",,,DD,,3.1,2010,unknown,N
61464,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,fitzingeri,"(Wiegmann, 1834)",,,,,,"Fitzinger's Algyroides, Pygmy Algyroides",Algyriode De Fitzinger,,LC,,3.1,2009,stable,N
840,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,marchi,"Valverde, 1958",,,,,,Spanish Algyroides,,"Lagartija de Valverde, Lagartija De Valverde",EN,"B1ab(iii,iv)+2ab(iii,iv)",3.1,2009,decreasing,N
61465,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,moreoticus,"Bibron & Bory, 1833",,,,,,Greek Algyroides,,,NT,,3.1,2009,decreasing,N
61466,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,nigropunctatus,(DumÈril and Bibron. 1839),,,,,,"Blue-throated Keeled Lizard, Dalmatian Algyroides",,,LC,,3.1,2009,unknown,N
46583,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Alligator,mississippiensis,"(Daudin, 1802)",,,,,Crocodilus mississipiensis,"American Alligator, Mississippi Alligator",,,LR/lc,,2.3,1996,,N
867,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Alligator,sinensis,"Fauvel, 1879",,,,,,"Chinese Alligator, China Alligator",Alligator de Chine,Aligator de China,CR,"A1c, D",2.3,1996,,N
172851,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Alluaudina,bellyi,"Mocquard, 1894",,,,,,,,,LC,,3.1,2011,decreasing,N
172762,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Alluaudina,mocquardi,"Angel, 1939",,,,,,,,,EN,B1ab(iii),3.1,2011,unknown,N
178418,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Alopoglossus,angulatus,"(Linnaeus, 1758)",,,,,Alopoglossus amazonius  |Alopoglossus carinicaudatus  |Lacerta angulata  |Lepidosoma carinicaudatum  |Leposoma carinicaudatum  |Pantodactylus amazonicus  ,Northern Teiid,,,LC,,3.1,2010,unknown,N
939,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,antiguae,"Schwartz, 1966",,,,,Alsophis leucomelas subspecies antiguae,Antiguan Racer,,,CR,B1ab(iii),3.1,2010,increasing,N
941,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,rijgersmaei,"Cope, 1869",,,,,Alsophis rijersmai  ,"Anguila Racer, Leeward Island Racer",,,EN,A2ce,2.3,1996,,N
942,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,rufiventris,"(DumÈril, Bibron & DumÈril,1854)",,,,,Dromicus rufiventris  ,"Orange-bellied Racer, Red-bellied Racer, Saba Racer",,,EN,B1+2ce,2.3,1996,,N
176330,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,sanctonum,"Barbour, 1915",,,,,Alsophis antillensis subspecies sanctonum,Terre-De-Haut Racer,,,EN,B1ab(iii),3.1,2010,unknown,N
157257,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Alsophylax,pipiens,"(Pallas, 1827)",,,,,Alsophylax microtis|Lacerta pipiens,Even-fingered Gecko,,,LC,,3.1,2010,stable,N
178716,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Alsophylax,przewalskii,"Strauch, 1887",,,,,,"Xinjiang Even-fingered Gecko, Przewalski's Pygmy Gecko",Geckouainde De Przewalski,,LC,,3.1,2010,unknown,N
178235,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Altiphylax,levitoni,"(Golubev & Szczerbak, 1979)",,,,,Asiocolotes levitoni|Tropiocolotes levitoni,Leviton's Gecko,,,LC,,3.1,2010,unknown,N
178432,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Altiphylax,stoliczkai,"(Steindachner, 1867)",,,,,Altigekko stoliczkai|Cyrtodactylus stoliczkai|Cyrtopodion stoliczkai|Gonydactylus stoliczkai|Gymnodactylus stoliczkae|Gymnodactylus stoliczkai|Mesiodactylus stoliczkai|Tenuidactylus stoliczkai,"Frontier Bow-fingered Gecko, Baltastan Gecko",,,LC,,3.1,2010,stable,N
174110,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Altiphylax,tokobajevi,"(Jeremcenko & Szczerbak, 1984)",,,,,Alsophylax tokobaejvi|Alsophylax tokobaevi|Alsophylax tokobajevi,"Kirghizia Even-fingered Gecko, Tien Shan Even-fingered gecko, Tjan-shan Pygmy Gecko",,,LC,,3.1,2010,unknown,N
178543,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Amapasaurus,tetradactylus,"Cunha, 1970",,,,,,Four-toed Amapasaurus,,,DD,,3.1,2010,unknown,N
203339,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Amastridium,sapperi,"(Werner, 1903)",,,,,Amastridium veliferum subspecies sapperi|Mimometopon sapperi  ,,,,LC,,3.1,2013,stable,N
197428,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Amastridium,veliferum,"Cope, 1860",,,,,,Rustyhead Snake,,,LC,,3.1,2013,stable,N
176270,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ATRACTASPIDIDAE,Amblyodipsas,concolor,"(Smith, 1849)",,,,,Choristodon concolor  ,Natal Purple-glossed Snake,,,LC,,3.1,2010,unknown,N
176271,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ATRACTASPIDIDAE,Amblyodipsas,microphthalma,"(Bianconi, 1852)",,,,,Calamaria microphthalma  ,"Eastern Purple-glossed Snake, White-lipped Snake",,,LC,,3.1,2010,unknown,N
176272,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ATRACTASPIDIDAE,Amblyodipsas,rodhaini,"(De Witte, 1930)",,,,,Rhinocalamus rodhaini  ,Rodhain's Purple-glossed Snake,,,DD,,3.1,2010,unknown,N
176273,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ATRACTASPIDIDAE,Amblyodipsas,teitana,"Loveridge, 1936",,,,,,"Taita Hills Purple-glossed Snake, Teitana Purple-glossed Snake",,,DD,,3.1,2010,unknown,N
176274,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ATRACTASPIDIDAE,Amblyodipsas,ventrimaculata,"(Roux, 1907)",,,,,Amblyodipsas ventrimaculatus  |Calamelaps pellegrini  |Calamelaps pellegrini  |Calamelaps ventrimaculata  |Calamelaps ventrimaculatus  |Calamelaps ventrimaculatus subspecies ventrimaculatus|Calamelaps ventrimaculatus subspecies websteri|Rhinocalamus ventrimaculata  ,"Black Headed Snake, Kalahari Purple-glossed Snake",,,LC,,3.1,2010,stable,N
1086,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Amblyrhynchus,cristatus,"Bell, 1825",,,,,,"Fernandina Marine Iguana, Sea Iguana, Gal·pagos Marine Iguana, Marine Iguana, Galapagos Marine Iguana","Amblyrhynche ‡ crÍte, Iguane marin",Iguana Marina,VU,B2ac(iv),3.1,2004,unknown,N
178300,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,chrysolaema,"Cope, 1868",,,,,Cnemidophorus affinis  ,"Common Ameiva, Hisaniolan Giant Ameiva",,,LC,,3.1,2010,stable,N
1119,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,cineracea,"Barbour & Noble, 1915",,,,,,Guadeloupe Ameiva,,,EX,,2.3,1996,,N
174138,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,corax,"Censky & Paulson, 1992",,,,,,"Censky's Ameiva, Anguilla Black Ameiva, Little Scrub Island Ground Lizard",,,VU,D2,3.1,2010,unknown,N
174139,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,corvina,"Cope, 1861",,,,,,Sombrero Ameiva,,,VU,D2,3.1,2010,stable,N
178398,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,lineolata,"DumÈril & Bibron, 1839",,,,,,"Pigmy Blue-tailed Ameiva, Dwarf Teiid",,,LC,,3.1,2010,unknown,N
1120,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,major,"DumÈril & Bibron, 1839",,,,,,"Martinique Ameiva, Martinique Giant Ameiva",,,EX,,2.3,1996,,N
178579,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,maynardii,"Garman, 1888",,,,,Ameiva maynardi,"Inagua Ameiva, Greater Inagua Ameiva",,,VU,D2,3.1,2010,unknown,N
1118,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Ameiva,polops,"Cope, 1862",,,,,,"St. Croix Ameiva, Saint Croix Ground Lizard, St. Croix Ground Lizard",,,CR,B1+2ae,2.3,1996,,N
170374,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Amphibolurus,norrisi,"Witten & Coventry, 1984",,,,,,Mallee Heath Lashtail,,,LC,,3.1,2010,stable,N
192157,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,andreae,"Ziegler & Le Khac Quyet, 2006",,,,,,Andrea's Keelback,,,DD,,3.1,2012,unknown,N
193450,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,arqus,"David & Vogel, 2010",,,,,,,,,DD,,3.1,2012,unknown,N
172628,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,beddomei,"(G¸nther, 1875)",,,,,Natrix beddomei|Tropidonotus beddomei,Nilgiri Keelback,,,LC,,3.1,2013,unknown,N
192039,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,bitaeniatum,"(Wall, 1925)",,,,,,Two-striped Keelback,,,LC,,3.1,2012,unknown,N
192130,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,boulengeri,"(Gressitt, 1937)",,,,,,Boulenger's Keelback,,,LC,,3.1,2012,unknown,N
192053,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,deschauenseei,"(Taylor, 1934)",,,,,,Deschaunsee's Keelback,,,LC,,3.1,2012,unknown,N
176333,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,flavifrons,"(Boulenger, 1887)",,,,,Natrix flavifrons  |Tropidonotus flavifrons  ,Sabah Keelback,,,LC,,3.1,2012,stable,N
191964,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,frenatum,"Dunn, 1923",,,,,,Bridled Keelback,,,DD,,3.1,2012,unknown,N
176334,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,groundwateri,"Smith, 1922",,,,,,Groundwater's Keelback,,,DD,,3.1,2012,unknown,N
176335,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,inas,"(Laidlaw, 1901)",,,,,Natrix inas  |Tropidonotus inas  ,"Gunung Inas Keelback, Malayan Mountain Keelback",,,LC,,3.1,2012,unknown,N
192233,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,kerinciense,"David & Das, 2003",,,,,,Gunung Kerinchi Keelback,,,DD,,3.1,2012,,N
191919,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,leucomystax,"David, Bain, Quang Truong, Orlov, Vogel, Ngoc Thanh & Ziegler, 2007",,,,,,White-lipped Keelback,,,LC,,3.1,2012,unknown,N
191958,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,metusia,"Inger, Zhao, Schaffer & Wu, 1990",,,,,,Wa Shan Keelback,,,EN,B1ab(iii),3.1,2012,decreasing,N
191995,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,miyajimae,"(Maki, 1931)",,,,,,Maki's Keelback,,,VU,"B1ab(iii,v)",3.1,2012,decreasing,N
192142,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,modestum,"(G¸nther, 1875)",,,,,,G¸nther's Keelback,,,LC,,3.1,2012,unknown,N
172633,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,monticola,"(Jerdon, 1853)",,,,,Natrix monticola|Rhabdophis monticola|Tropidonotus monticola|Tropidonotus monticolus,"Hill Keelback, Montane Keelback, Wynad Keelback",,,LC,,3.1,2013,unknown,N
192123,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,petersii,"(Boulenger, 1893)",,,,,,Peters's Keelback,,,LC,,3.1,2012,,N
176336,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,popei,"(Schmidt, 1925)",,,,,Natrix popei  ,Pope's Keelback,,,LC,,3.1,2012,stable,N
191925,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,sanguineum,"(Smedley, 1931)",,,,,,Red Mountain Keelback,,,LC,,3.1,2012,unknown,N
192023,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,sarawacense,"(G¸nther, 1872)",,,,,,Sarawak Keelback,,,LC,,3.1,2012,unknown,N
192114,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,sauteri,"(Boulenger, 1909)",,,,,,Sauter's Keelback,,,LC,,3.1,2012,unknown,N
176337,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,sieboldii,"(G¸nther, 1860)",,,,,Herpetoreas sieboldii  ,Sikkim Keelback,,,DD,,3.1,2010,unknown,N
192176,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,taronensis,"(Smith, 1940)",,,,,Amphiesma venningi subspecies taronensis|Natrix taronensis  ,Taron Keelback,,,NT,,3.1,2012,unknown,N
192156,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,venningi,"(Wall, 1910)",,,,,,Venning's Keelback,,,LC,,3.1,2012,unknown,N
192185,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesma,viperinum,"(Schenkel, 1901)",,,,,,Viper-like Keelback,,,DD,,3.1,2012,unknown,N
192246,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Amphiesmoides,ornaticeps,"(Werner, 1924)",,,,,,White-eyed Keelback,,,LC,,3.1,2012,decreasing,N
178205,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,alluaudi,"(Brygoo, 1981)",,,,,Androngo alluaudi  |Scelotes alluaudi  ,,,,VU,B1ab(iii),3.1,2011,unknown,N
172960,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,andranovahensis,"(Angel, 1933)",,,,,Scelotes andranovahensis  ,Andranovaho Skink,,,DD,,3.1,2011,unknown,N
172881,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,anosyensis,"Raxworthy & Nussbaum, 1993",,,,,,,,,VU,B1ab(iii),3.1,2011,decreasing,N
178389,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,ardouini,"(Mocquard, 1897)",,,,,Scelotes ardouini  |Sepsina ardouini  ,Yellow Skink,,,VU,B1ab(iii),3.1,2010,unknown,N
172920,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,astrolabi,"DumÈril & Bibron, 1839",,,,,,,,,LC,,3.1,2011,decreasing,N
178227,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,crenni,"(Mocquard, 1906)",,,,,Androngo crenni  |Scelotes crenni  |Sepsina crenni  ,,,,LC,,3.1,2010,unknown,N
172784,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Amphiglossus,decaryi,"(Angel, 1930)",,,,,Scelotes decaryi  ,Rock Skink,,,EN,"B1ab(iii,v)",3.1,2011,unknown,N
